time,date,lat,lon,alt_m,speed_km_h,bearing,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
21:06:32,30/10/2020,50.73146100,-3.51776700,57.50,0.1852,195.15,1384,-716,16696,-266,-64,-105
21:06:34,30/10/2020,50.73146100,-3.51776700,57.50,0.0926,112.73,1312,-676,16736,-284,-75,-128
21:06:36,30/10/2020,50.73146100,-3.51776480,57.50,0.3889,19.53,1332,-712,16656,-274,-69,-117
21:06:38,30/10/2020,50.73146400,-3.51776480,57.50,0.1482,9.50,1456,-644,16644,-240,-65,-112
21:06:40,30/10/2020,50.73146400,-3.51776480,57.50,0.6112,23.01,1408,-732,16608,-281,-92,-110
21:06:42,30/10/2020,50.73146400,-3.51776310,57.50,0.2778,22.32,1404,-660,16636,-276,-58,-106
21:06:44,30/10/2020,50.73146400,-3.51776170,57.50,0.5741,19.78,1336,-656,16620,-262,-63,-95
21:06:46,30/10/2020,50.73146800,-3.51775840,57.50,0.7038,33.67,1248,-640,16548,-276,-57,-118
21:06:48,30/10/2020,50.73147200,-3.51775690,57.40,0.5371,25.21,1380,-648,16640,-268,-77,-90
21:06:50,30/10/2020,50.73147200,-3.51775530,57.40,0.1296,47.50,1392,-668,16684,-267,-109,-112
21:06:52,30/10/2020,50.73147200,-3.51775530,57.40,0.0741,218.76,1372,-604,16612,-281,-71,-124
21:06:54,30/10/2020,50.73147200,-3.51775310,57.40,0.2408,37.93,1444,-616,16608,-300,-46,-86
21:06:56,30/10/2020,50.73147200,-3.51775310,57.40,0.2222,72.88,1396,-764,16568,-271,-77,-115
21:06:58,30/10/2020,50.73147200,-3.51775170,57.40,0.2778,46.04,1316,-736,16560,-266,-57,-106
21:07:00,30/10/2020,50.73147200,-3.51775000,57.40,0.2222,73.12,1272,-696,16620,-298,-48,-113
21:07:02,30/10/2020,50.73147200,-3.51774840,57.40,0.1852,141.68,1352,-824,17084,-223,-115,-144
21:07:04,30/10/2020,50.73147200,-3.51774690,57.40,0.4260,53.54,1356,-664,16524,-292,-62,-134
21:07:06,30/10/2020,50.73147600,-3.51774690,57.30,0.4815,40.34,1340,-592,16660,-294,-51,-115
21:07:08,30/10/2020,50.73146400,-3.51774170,57.20,0.4445,101.44,1360,-680,16636,-291,-74,-115
21:07:10,30/10/2020,50.73146400,-3.51773830,57.20,0.3889,108.11,1360,-724,16816,-287,-81,-105
21:07:12,30/10/2020,50.73146400,-3.51773690,57.20,0.2593,128.36,1440,-716,16556,-278,-46,-113
21:07:14,30/10/2020,50.73146400,-3.51773690,57.10,0.2037,143.28,1368,-672,16544,-253,-52,-115
21:07:16,30/10/2020,50.73146400,-3.51773690,57.00,0.0370,179.33,1364,-644,16592,-298,-44,-112
21:07:18,30/10/2020,50.73146400,-3.51773830,57.00,0.1852,152.02,1388,-656,16532,-276,-92,-108
21:07:20,30/10/2020,50.73146400,-3.51773690,57.00,0.2963,147.61,1452,-720,16624,-292,-66,-119
21:07:22,30/10/2020,50.73146400,-3.51773690,57.00,0.3704,189.58,1368,-756,16536,-299,-52,-91
21:07:24,30/10/2020,50.73146100,-3.51773520,57.00,0.4445,156.62,-3548,1268,13584,521,-1061,9737
21:07:26,30/10/2020,50.73145700,-3.51773330,57.00,0.7408,132.78,1328,-784,16616,-303,-44,-155
21:07:28,30/10/2020,50.73145700,-3.51772830,57.00,0.6482,114.79,1424,-712,16040,-300,-54,-122
21:07:30,30/10/2020,50.73145300,-3.51772330,57.00,0.7964,135.53,1500,4132,15232,218,5816,-1404
21:07:32,30/10/2020,50.73144900,-3.51772000,57.00,0.8149,130.26,1584,-2800,15164,1002,2256,-6145
21:07:34,30/10/2020,50.73144900,-3.51771520,57.00,0.7223,107.72,2748,11300,14780,-3537,-5964,-7700
21:07:36,30/10/2020,50.73144500,-3.51770850,57.00,1.0001,121.88,-6192,-588,15180,-624,-232,654
21:07:38,30/10/2020,50.73144500,-3.51770160,57.00,1.0371,125.08,204,-1504,16360,-279,-35,-94
21:07:40,30/10/2020,50.73144500,-3.51769690,57.00,0.4815,137.51,132,-1488,16564,-296,-81,-111
21:07:42,30/10/2020,50.73144100,-3.51769330,57.00,0.7593,138.26,144,-1524,16460,-297,-80,-118
21:07:44,30/10/2020,50.73143800,-3.51768990,57.00,0.7038,141.11,380,-1156,15960,-520,-736,7653
21:07:46,30/10/2020,50.73143400,-3.51768680,57.00,0.7778,151.74,464,-2524,18660,3243,-2076,93
21:07:48,30/10/2020,50.73143000,-3.51768330,57.00,0.7408,146.68,2424,-3388,14436,-1977,-479,-98
21:07:50,30/10/2020,50.73142600,-3.51768160,57.00,0.8334,161.30,516,-1856,16732,58,-209,-549
21:07:52,30/10/2020,50.73142200,-3.51767850,57.00,1.0371,160.81,740,-1488,16564,69,-12,-466
21:07:54,30/10/2020,50.73141900,-3.51767680,57.00,1.1482,174.63,340,-1640,16436,-55,326,-69
21:07:56,30/10/2020,50.73140000,-3.51768490,57.00,1.3149,154.83,100,-1716,16584,-44,-156,-131
21:07:58,30/10/2020,50.73140700,-3.51769160,57.00,0.7593,125.91,132,-1700,16400,-291,-68,-160
21:08:00,30/10/2020,50.73138000,-3.51770470,57.00,0.9816,162.82,80,-1616,16488,-279,-39,-153
21:08:02,30/10/2020,50.73137700,-3.51770330,57.00,0.7964,176.92,40,-1648,16560,-288,-51,-156
21:08:04,30/10/2020,50.73137300,-3.51770330,57.00,0.4630,176.79,-376,-1780,16628,-247,-591,-1699
21:08:06,30/10/2020,50.73136900,-3.51770330,57.00,0.2593,189.19,-10260,1544,16300,-1479,1367,2695
21:08:08,30/10/2020,50.73136900,-3.51770470,57.00,0.3704,197.06,296,-1820,16036,-289,-107,-153
21:08:10,30/10/2020,50.73136900,-3.51770470,57.00,0.3334,179.30,244,-2000,16308,-312,-88,-165
21:08:12,30/10/2020,50.73136500,-3.51770470,57.00,0.2778,141.58,-500,-936,16540,-276,98,-2420
21:08:14,30/10/2020,50.73136500,-3.51770330,57.00,0.4074,120.28,432,-1636,16616,-408,-61,-140
21:08:16,30/10/2020,50.73136500,-3.51770000,57.00,0.5000,79.95,10812,3636,12476,924,453,-3412
21:08:18,30/10/2020,50.73136500,-3.51769850,57.00,0.2593,72.44,368,-1520,16532,-292,-74,-138
21:08:20,30/10/2020,50.73136500,-3.51769520,57.00,0.3519,56.14,372,-1440,16672,-306,-64,-137
21:08:22,30/10/2020,50.73136500,-3.51769330,57.00,0.3704,50.64,-288,1096,16996,29,-1855,4653
21:08:24,30/10/2020,50.73136900,-3.51769160,57.00,0.2222,20.59,964,512,14556,4669,4513,10823
21:08:26,30/10/2020,50.73136900,-3.51769330,57.00,0.3704,275.22,14748,6500,9108,-19832,4890,2340
21:08:28,30/10/2020,50.73136900,-3.51769520,57.00,0.1111,169.08,504,-1788,16456,-294,-59,-109
21:08:30,30/10/2020,50.73136500,-3.51769520,57.00,0.2963,190.69,568,-1520,16652,-288,-49,-122
21:08:32,30/10/2020,50.73136500,-3.51769520,57.00,0.2037,33.23,332,-1688,16504,-291,-109,-163
21:08:34,30/10/2020,50.73136900,-3.51769520,57.00,0.4445,12.91,404,-1708,16504,-281,-58,-157
21:08:36,30/10/2020,50.73136900,-3.51769520,57.00,0.5000,345.28,-128,9272,12536,-8884,-1362,-164
21:08:38,30/10/2020,50.73137300,-3.51769690,57.00,0.7223,330.40,-864,-12600,6136,-10217,-4002,2852
21:08:40,30/10/2020,50.73137700,-3.51769850,57.00,0.9075,328.61,-1552,-16692,14304,-8493,1886,2324
21:08:42,30/10/2020,50.73138800,-3.51771330,56.90,1.3149,321.19,-264,-13680,9704,-2017,283,180
21:08:44,30/10/2020,50.73138800,-3.51771520,56.90,1.1297,327.41,-340,-16276,3216,-360,-100,-170
21:08:46,30/10/2020,50.73142200,-3.51770160,56.80,1.4260,346.73,-236,-16296,3464,-267,-46,-138
21:08:48,30/10/2020,50.73143800,-3.51768680,56.80,1.3334,0.28,-352,-16224,3284,-274,-83,-159
21:08:50,30/10/2020,50.73145300,-3.51767850,56.80,1.4260,4.72,-408,-16228,3480,-266,-86,-144
21:08:52,30/10/2020,50.73146100,-3.51766490,56.70,1.4075,18.52,-316,-16276,3588,-270,-76,-149
21:08:54,30/10/2020,50.73145700,-3.51764850,56.70,1.1853,37.79,-316,-16168,3308,-279,-57,-155
21:08:56,30/10/2020,50.73146400,-3.51764490,56.60,1.1668,26.19,-352,-16208,3384,-305,-73,-146
21:08:58,30/10/2020,50.73146400,-3.51763530,56.60,1.2038,29.50,-360,-16180,3512,-263,-79,-144
21:09:00,30/10/2020,50.73147200,-3.51762680,56.60,1.1668,24.89,-384,-16160,3276,-289,-58,-131
21:09:02,30/10/2020,50.73147600,-3.51762010,56.50,1.0556,26.63,-496,-16500,3424,-235,-76,-92
21:09:04,30/10/2020,50.73148700,-3.51762010,56.50,1.1853,22.01,-388,-16280,3196,-201,-87,-131
21:09:06,30/10/2020,50.73147600,-3.51762680,56.40,0.7593,27.70,-112,-16296,2696,-152,-101,-103
21:09:08,30/10/2020,50.73146800,-3.51763010,56.40,0.7778,26.01,-48,-16348,2328,-291,-79,-161
21:09:10,30/10/2020,50.73147200,-3.51762840,56.40,0.4260,48.67,-488,-16460,1784,-314,-46,-162
21:09:12,30/10/2020,50.73147200,-3.51762680,56.40,0.0926,231.25,-576,-16472,1708,-287,-49,-158
21:09:14,30/10/2020,50.73147200,-3.51763010,56.40,0.4815,249.14,-520,-16716,1160,-341,-45,-153
21:09:16,30/10/2020,50.73147200,-3.51763530,56.40,0.5556,257.96,-604,-16524,1556,-319,-65,-144
21:09:18,30/10/2020,50.73146800,-3.51763840,56.40,0.5371,264.66,-536,-16524,1332,-303,-92,-156
21:09:20,30/10/2020,50.73146800,-3.51764320,56.40,0.5741,251.52,-488,-16428,1276,-305,-56,-142
21:09:22,30/10/2020,50.73146800,-3.51764680,56.40,0.4630,287.76,-464,-16592,1200,-315,-88,-161
21:09:24,30/10/2020,50.73146800,-3.51765160,56.40,0.6297,266.89,-440,-16552,1252,-273,-71,-165
21:09:26,30/10/2020,50.73146800,-3.51765680,56.40,0.7038,251.37,-472,-16472,1212,-281,-73,-159
21:09:28,30/10/2020,50.73146800,-3.51766160,56.40,0.6852,248.06,-456,-16568,1104,-251,-74,-135
21:09:30,30/10/2020,50.73146400,-3.51766680,56.40,0.6112,255.47,-448,-16556,924,-274,-79,-140
21:09:32,30/10/2020,50.73146400,-3.51767160,56.40,0.5000,258.75,-420,-16524,1068,-293,-98,-170
21:09:34,30/10/2020,50.73146400,-3.51767680,56.40,0.7038,278.35,-472,-16496,876,-283,-90,-149
21:09:36,30/10/2020,50.73146400,-3.51768160,56.40,0.6482,305.73,-444,-16476,876,-309,-98,-119
21:09:38,30/10/2020,50.73146800,-3.51768490,56.40,0.3889,304.70,-512,-16596,832,-311,-61,-135
21:09:40,30/10/2020,50.73146800,-3.51768850,56.40,0.2408,301.42,-448,-16420,836,-297,-93,-154
21:09:42,30/10/2020,50.73146800,-3.51768990,56.40,0.2778,319.16,-504,-16664,764,-324,-41,-147
21:09:44,30/10/2020,50.73146800,-3.51769160,56.40,0.4630,275.38,-476,-16488,908,-261,-73,-134
21:09:46,30/10/2020,50.73147200,-3.51769690,56.40,0.6297,302.54,-464,-16508,820,-286,-51,-125
21:09:48,30/10/2020,50.73147200,-3.51770000,56.40,0.4630,274.00,-412,-16484,736,-277,-75,-174
21:09:50,30/10/2020,50.73147200,-3.51770330,56.40,0.3148,264.76,-500,-16560,772,-277,-82,-154
21:09:52,30/10/2020,50.73147200,-3.51770690,56.40,0.1852,302.29,-548,-16620,632,-308,-75,-134
21:09:54,30/10/2020,50.73147200,-3.51770850,56.40,0.2222,289.02,-524,-16580,704,-276,-79,-134
21:09:56,30/10/2020,50.73147200,-3.51771000,56.40,0.2778,307.54,-436,-16492,804,-249,-68,-154
21:09:58,30/10/2020,50.73147200,-3.51771000,56.40,0.0741,43.58,-528,-16540,600,-327,-82,-142
21:10:00,30/10/2020,50.73147200,-3.51771000,56.40,0.2222,171.67,-488,-16488,764,-289,-75,-159
21:10:02,30/10/2020,50.73147200,-3.51771000,56.40,0.3334,176.56,-476,-16548,724,-308,-62,-145
21:10:04,30/10/2020,50.73146800,-3.51770850,56.40,0.4815,171.67,-640,-16592,592,-272,-69,-150
21:10:06,30/10/2020,50.73146400,-3.51770850,56.40,0.7408,176.18,-500,-16532,780,-281,-64,-127
21:10:08,30/10/2020,50.73146400,-3.51770850,56.40,0.9630,173.65,-440,-16548,592,-282,-64,-123
21:10:10,30/10/2020,50.73146100,-3.51770690,56.40,0.9075,178.41,-560,-16540,676,-292,-75,-148
21:10:12,30/10/2020,50.73145300,-3.51770850,56.40,0.9630,187.73,-456,-16544,632,-272,-47,-142
21:10:14,30/10/2020,50.73143800,-3.51771330,56.40,1.2594,188.57,-568,-16644,592,-294,-88,-151
21:10:16,30/10/2020,50.73142200,-3.51772830,56.40,1.2594,191.95,-520,-16596,612,-294,-54,-155
21:10:18,30/10/2020,50.73140000,-3.51773830,56.40,1.3520,191.21,-580,-16572,564,-291,-69,-138
21:10:20,30/10/2020,50.73138800,-3.51774330,56.40,1.2038,192.12,-580,-16504,468,-285,-62,-146
21:10:22,30/10/2020,50.73137300,-3.51774690,56.40,1.2038,195.71,-452,-16560,608,-292,-70,-138
21:10:24,30/10/2020,50.73135400,-3.51776840,56.40,1.2594,200.37,-472,-16552,528,-249,-70,-128
21:10:26,30/10/2020,50.73135000,-3.51776840,56.40,0.9816,201.10,-552,-16604,684,-300,-104,-145
21:10:28,30/10/2020,50.73133500,-3.51778480,56.40,0.9445,200.36,-484,-16496,588,-292,-80,-137
21:10:30,30/10/2020,50.73133100,-3.51778480,56.40,0.9075,186.22,-524,-16628,536,-256,-106,-124
21:10:32,30/10/2020,50.73132700,-3.51778480,56.40,1.0001,178.45,-592,-16560,716,-264,-72,-152
21:10:34,30/10/2020,50.73132300,-3.51778480,56.40,0.7038,166.19,-580,-16568,648,-278,-78,-130
21:10:36,30/10/2020,50.73131900,-3.51778320,56.40,0.7778,172.07,-468,-16624,780,-260,-60,-149
21:10:38,30/10/2020,50.73131600,-3.51778320,56.40,0.7593,193.08,-492,-16592,724,-284,-85,-150
21:10:40,30/10/2020,50.73131200,-3.51778480,56.40,0.4074,179.81,-596,-16528,716,-290,-49,-144
21:10:42,30/10/2020,50.73130800,-3.51778480,56.40,0.2593,169.98,-416,-16484,500,-310,-60,-157
21:10:44,30/10/2020,50.73130800,-3.51778480,56.40,0.1667,134.28,-556,-16468,568,-270,-70,-163
21:10:46,30/10/2020,50.73130800,-3.51778480,56.40,0.1296,258.90,-416,-16500,560,-280,-82,-137
21:10:48,30/10/2020,50.73130800,-3.51778480,56.40,0.1482,333.99,-572,-16424,652,-290,-57,-144
21:10:50,30/10/2020,50.73130800,-3.51778670,56.40,0.2963,325.98,-500,-16556,568,-285,-75,-139
21:10:52,30/10/2020,50.73131200,-3.51778670,56.40,0.2778,0.86,-520,-16552,560,-287,-96,-150
21:10:54,30/10/2020,50.73131200,-3.51778670,56.40,0.3148,8.94,-500,-16492,552,-296,-76,-152
21:10:56,30/10/2020,50.73131600,-3.51778670,56.40,0.3889,40.66,-440,-16564,576,-248,-85,-125
21:10:58,30/10/2020,50.73131600,-3.51778480,56.40,0.6112,356.62,-540,-16568,496,-282,-88,-159
21:11:00,30/10/2020,50.73132300,-3.51778480,56.40,0.9630,8.95,-456,-16572,592,-290,-79,-136
21:11:02,30/10/2020,50.73132700,-3.51778320,56.40,1.0927,15.84,-592,-16576,480,-275,-62,-160
21:11:04,30/10/2020,50.73134600,-3.51778480,56.40,0.9816,8.39,-516,-16616,520,-273,-58,-168
21:11:06,30/10/2020,50.73135000,-3.51778170,56.30,0.7593,358.10,-656,-16532,736,-280,-75,-147
21:11:08,30/10/2020,50.73135400,-3.51778320,56.30,0.6482,352.41,-636,-16648,496,-181,-46,-149
21:11:10,30/10/2020,50.73135800,-3.51778320,56.30,1.0927,8.02,-488,-16564,620,-229,-70,-142
21:11:12,30/10/2020,50.73136500,-3.51779320,56.40,1.1297,355.64,-528,-16596,656,-295,-74,-143
21:11:14,30/10/2020,50.73137300,-3.51779010,56.30,1.1112,0.33,-536,-16492,496,-277,-52,-141
21:11:16,30/10/2020,50.73137300,-3.51779010,56.30,0.9445,356.81,-532,-16572,624,-267,-76,-141
21:11:18,30/10/2020,50.73136900,-3.51778840,56.30,0.7964,358.19,-516,-16544,432,-260,-75,-140
21:11:20,30/10/2020,50.73137300,-3.51778840,56.30,0.7223,1.77,-468,-16580,640,-297,-60,-125
21:11:22,30/10/2020,50.73137700,-3.51778840,56.30,0.7593,7.77,-416,-16568,720,-275,-84,-173
21:11:24,30/10/2020,50.73138000,-3.51778670,56.40,0.6297,4.36,-556,-16588,592,-280,-62,-155
21:11:26,30/10/2020,50.73138400,-3.51778840,56.40,0.8519,340.69,-540,-16584,580,-315,-63,-136
21:11:28,30/10/2020,50.73138800,-3.51779010,56.40,0.7778,341.14,-516,-16228,860,-294,-59,-109
21:11:30,30/10/2020,50.73139200,-3.51779320,56.40,0.7223,330.28,-532,-16540,572,-249,-81,-163
21:11:32,30/10/2020,50.73139200,-3.51779680,56.40,0.7038,322.42,-528,-16556,440,-207,-123,-141
21:11:34,30/10/2020,50.73139600,-3.51779840,56.40,0.5371,316.20,-636,-16560,432,-286,-104,-167
21:11:36,30/10/2020,50.73140000,-3.51780150,56.40,0.4074,307.31,-456,-16612,440,-331,-55,-134
21:11:38,30/10/2020,50.73140000,-3.51780490,56.40,0.3519,288.73,-508,-16504,404,-297,-64,-141
21:11:40,30/10/2020,50.73140000,-3.51780680,56.40,0.2963,232.37,-456,-16532,452,-274,-67,-103
21:11:42,30/10/2020,50.73140000,-3.51781010,56.40,0.1852,297.79,-516,-16504,408,-274,-66,-136
21:11:44,30/10/2020,50.73140000,-3.51781010,56.40,0.2593,355.24,-460,-16464,564,-304,-98,-153
21:11:46,30/10/2020,50.73140000,-3.51781010,56.40,0.1667,23.14,-524,-16476,388,-300,-88,-165
21:11:48,30/10/2020,50.73140000,-3.51781010,56.40,0.1296,336.80,-492,-16560,404,-300,-77,-123
21:11:50,30/10/2020,50.73140300,-3.51781010,56.40,0.0370,2.23,-588,-16628,380,-299,-86,-174
21:11:52,30/10/2020,50.73140300,-3.51781150,56.40,0.1482,231.85,-520,-16580,484,-292,-84,-161
21:11:54,30/10/2020,50.73140000,-3.51781320,56.40,0.5000,212.06,-540,-16516,572,-256,-88,-137
21:11:56,30/10/2020,50.73139600,-3.51781540,56.40,0.5186,189.43,-588,-16608,492,35,-87,-200
21:11:58,30/10/2020,50.73139200,-3.51781540,56.40,0.8519,188.94,-13784,-13352,1276,-1384,7849,-2056
21:12:00,30/10/2020,50.73138800,-3.51781680,56.40,0.9260,184.73,-7616,-2900,1988,10078,2048,-8136
21:12:02,30/10/2020,50.73138800,-3.51781680,56.40,0.7964,175.35,-6068,-14356,2112,3881,10269,-480
21:12:04,30/10/2020,50.73138400,-3.51781680,56.40,0.8519,181.39,-2032,-21896,-12428,-23060,2793,-12222
21:12:06,30/10/2020,50.73137700,-3.51781680,56.40,1.0186,176.02,564,-13052,-4196,-1480,-921,-440
21:12:08,30/10/2020,50.73137300,-3.51781680,56.40,1.0556,177.49,-884,-14776,1096,12251,-7291,4900
21:12:10,30/10/2020,50.73136500,-3.51781320,56.40,1.1853,180.36,2300,-14520,3712,1785,3702,1435
21:12:12,30/10/2020,50.73135800,-3.51779010,56.20,1.1297,166.56,-832,-16216,1308,-328,863,405
21:12:14,30/10/2020,50.73135400,-3.51778670,56.20,1.0742,172.18,-2764,-16420,4744,-640,-3412,1417
21:12:16,30/10/2020,50.73135400,-3.51779010,56.20,0.9816,184.41,-1580,-14552,5456,-1081,-13363,6498
21:12:18,30/10/2020,50.73136500,-3.51779170,56.20,0.1482,197.84,-5940,-11224,9636,3826,-4872,5326
21:12:20,30/10/2020,50.73136500,-3.51779170,56.20,0.2408,311.63,1908,-4752,15528,-3050,-1476,1128
21:12:22,30/10/2020,50.73136500,-3.51779530,56.20,0.2593,286.43,2072,-3932,16324,286,-258,-345
21:12:24,30/10/2020,50.73136500,-3.51779680,56.20,0.3148,255.52,1856,-4024,16128,-637,-427,89
21:12:26,30/10/2020,50.73136500,-3.51779840,56.20,0.1296,229.61,1044,-2428,16348,-796,-111,121
21:12:28,30/10/2020,50.73136500,-3.51780010,56.20,0.1111,260.36,1968,-8984,5024,-1750,-8812,7881
21:12:30,30/10/2020,50.73136500,-3.51780150,56.20,0.2222,290.14,-2392,-14876,7232,7,377,751
21:12:32,30/10/2020,50.73136500,-3.51780320,56.20,0.2408,307.15,-2244,-13944,8096,254,8267,-3111
21:12:34,30/10/2020,50.73136500,-3.51780490,56.20,0.3704,295.11,-4608,-13908,7344,1019,18393,-11861
21:12:36,30/10/2020,50.73136500,-3.51780680,56.20,0.6112,12.33,-2736,-15072,3992,-1578,1492,147
21:12:38,30/10/2020,50.73136900,-3.51780680,56.20,0.1482,34.40,-3912,-15672,3520,-965,-557,-141
21:12:40,30/10/2020,50.73131200,-3.51788470,0.00,0.2408,188.89,-24,-12140,8596,1691,4731,-2892
21:12:42,30/10/2020,50.73130000,-3.51787160,55.20,3.1114,141.82,1468,-13128,22716,-128,-7316,2274
21:12:44,30/10/2020,50.73128500,-3.51785330,55.40,4.4633,145.43,-1160,-16804,15532,-720,4447,2411
21:12:46,30/10/2020,50.73127000,-3.51782680,55.60,5.0374,142.77,12,-6736,3872,-2885,-3307,2842
21:12:48,30/10/2020,50.73125500,-3.51779010,55.90,6.2968,134.46,-2688,-16544,10552,-1903,6906,1462
21:12:50,30/10/2020,50.73123600,-3.51775530,56.20,6.1857,145.92,-4320,-18588,5968,-760,-1708,2062
21:12:52,30/10/2020,50.73121300,-3.51772690,56.50,6.1116,148.11,-3904,-15040,12748,-661,-185,-2873
21:12:54,30/10/2020,50.73119400,-3.51769330,57.00,6.0746,130.86,-1024,-5324,4356,-1688,1774,-3579
21:12:56,30/10/2020,50.73117400,-3.51766010,57.50,6.1486,145.37,-6108,-14384,5128,893,-3619,-978
21:12:58,30/10/2020,50.73115200,-3.51763320,58.00,5.5745,134.58,-3684,-22192,9444,816,-1846,-1530
21:13:00,30/10/2020,50.73113300,-3.51760480,58.70,5.9634,147.86,-4468,-16496,9028,111,4786,1041
21:13:02,30/10/2020,50.73111000,-3.51758690,59.50,5.8153,155.57,16,-4724,3680,-1114,-4722,2800
21:13:04,30/10/2020,50.73108300,-3.51757840,60.30,5.5930,154.90,-1648,-15616,9652,787,6058,368
21:13:06,30/10/2020,50.73106400,-3.51755520,61.50,5.2041,152.09,-4608,-22876,8652,3187,3098,420
21:13:08,30/10/2020,50.73104500,-3.51753160,62.60,4.6300,139.07,272,-5084,4324,-3967,1668,-3412
21:13:10,30/10/2020,50.73102600,-3.51750990,63.70,5.0930,143.32,-1492,-2088,3688,-1970,3887,-3847
21:13:12,30/10/2020,50.73100700,-3.51748680,64.70,5.4449,147.76,-3488,-17148,10008,847,-5818,-1769
21:13:14,30/10/2020,50.73098800,-3.51746150,65.70,4.7596,152.15,-3700,-16476,9644,93,-7246,-2040
21:13:16,30/10/2020,50.73096800,-3.51743840,66.70,5.1300,141.76,-6492,-19504,5672,127,1315,-717
21:13:18,30/10/2020,50.73095300,-3.51741170,67.70,3.2225,142.58,-2276,-16752,15368,-1204,2647,1246
21:13:20,30/10/2020,50.73094600,-3.51739340,68.80,4.3152,134.37,-7444,-16716,13324,-1102,1454,3428
21:13:22,30/10/2020,50.73093000,-3.51736470,69.80,4.7782,125.50,1912,-11948,5644,-1709,-1665,3462
21:13:24,30/10/2020,50.73092700,-3.51733520,0.00,4.0744,119.28,2456,-6108,3516,-1892,-3564,2648
21:13:26,30/10/2020,50.73091100,-3.51730850,72.40,4.7596,144.44,160,-15120,5896,1259,1224,2272
21:13:28,30/10/2020,50.73089600,-3.51728490,73.80,5.1856,140.19,-9164,-24020,23072,7836,2524,1711
21:13:30,30/10/2020,50.73088500,-3.51725840,74.90,4.8152,148.57,-7012,-20240,26908,8588,3578,1733
21:13:32,30/10/2020,50.73086900,-3.51723310,76.20,4.4448,123.50,-992,-4548,3488,-4792,-1092,-1880
21:13:34,30/10/2020,50.73085400,-3.51719830,77.10,4.5744,116.07,-1692,-2836,3904,-2326,1688,-3742
21:13:36,30/10/2020,50.73083900,-3.51715680,77.40,4.0929,122.86,-1928,-7276,4256,-2265,-2268,-3041
21:13:38,30/10/2020,50.73082400,-3.51712320,77.90,4.0559,136.79,-2468,-19756,17336,-1166,781,302
21:13:40,30/10/2020,50.73079700,-3.51708840,77.80,4.0374,149.57,-3760,-17520,6416,910,-7679,-1394
21:13:42,30/10/2020,50.73078500,-3.51705310,78.50,3.8151,118.22,-3116,-17572,12716,1545,795,2165
21:13:44,30/10/2020,50.73077000,-3.51697850,79.10,5.6856,90.35,1172,-4932,3816,-3332,-2554,3079
21:13:46,30/10/2020,50.73077000,-3.51689670,80.00,5.5930,71.89,-1244,-19084,7828,3040,2624,1267
21:13:48,30/10/2020,50.73078200,-3.51682690,81.20,5.8894,64.72,-764,-17328,10612,-3070,-1740,378
21:13:50,30/10/2020,50.73078900,-3.51674490,82.00,5.9079,61.96,-6744,-17576,17508,-2666,-1703,-2864
21:13:52,30/10/2020,50.73080400,-3.51667830,83.30,7.1117,48.28,-1140,-2440,3472,-2948,3928,-5110
21:13:54,30/10/2020,50.73081600,-3.51660490,84.40,6.2042,66.40,-3920,-21392,6116,-11,-2349,-1299
21:13:56,30/10/2020,50.73082700,-3.51653840,85.70,6.7228,62.09,-4992,-18056,7272,-2053,712,-752
21:13:58,30/10/2020,50.73083900,-3.51647690,87.10,6.6487,60.94,-5880,-19868,10488,-642,2853,3231
21:14:00,30/10/2020,50.73085000,-3.51641850,88.30,5.8153,56.65,876,-4540,3564,-2871,-2808,2854
21:14:02,30/10/2020,50.73085800,-3.51636700,89.10,5.6486,61.50,-8044,-24576,28236,7525,4520,2095
21:14:04,30/10/2020,50.73085800,-3.51632330,89.90,3.6670,79.85,-3328,-10056,5544,-919,-1698,-4050
21:14:06,30/10/2020,50.73086900,-3.51627680,91.00,5.8153,60.79,-1660,-1316,2948,955,740,-3196
21:14:08,30/10/2020,50.73088800,-3.51622490,91.70,6.0375,65.26,-4268,-8528,2840,1380,-2006,-2078
21:14:10,30/10/2020,50.73090400,-3.51618000,92.40,5.7782,62.88,-6012,-17316,7120,636,-7822,-1826
21:14:12,30/10/2020,50.73091100,-3.51613520,93.00,4.8893,84.09,1848,-15060,16024,314,-2794,286
21:14:14,30/10/2020,50.73091900,-3.51609020,93.80,5.2226,67.25,-212,-8588,7748,-17,-6252,4969
21:14:16,30/10/2020,50.73093400,-3.51604320,94.40,6.6857,62.00,3112,-11532,4928,969,-4716,4566
21:14:18,30/10/2020,50.73095300,-3.51600480,95.80,7.6117,16.76,-4064,-21904,6292,3675,2490,536
21:14:20,30/10/2020,50.73098800,-3.51599340,97.60,6.3153,354.71,-13044,-24060,27164,3056,3880,1275
21:14:22,30/10/2020,50.73102200,-3.51598830,99.20,6.6116,357.82,-4308,-19172,16276,8916,4714,-1335
21:14:24,30/10/2020,50.73104500,-3.51599170,100.80,5.7968,336.05,-7852,-15896,13944,-3025,-6539,-2447
21:14:26,30/10/2020,50.73106800,-3.51600000,103.00,4.8522,341.58,-2220,-3828,2772,-494,573,-1719
21:14:28,30/10/2020,50.73109100,-3.51601170,105.00,6.2042,344.59,-7664,-20500,6448,1279,-4422,-1629
21:14:30,30/10/2020,50.73112100,-3.51601700,107.10,4.9448,1.10,-2700,-6160,432,-1204,-3882,-2408
